Name,Year,Gender,State,Count
Mila,2014,F,DC,14
Nevaeh,2014,F,DC,14
Brooklyn,2014,F,DC,13
Dakota,2014,F,DC,13
Jane,2014,F,DC,13
Julia,2014,F,DC,13
London,2014,F,DC,13
Rose,2014,F,DC,13
Sadie,2014,F,DC,13
Valentina,2014,F,DC,13
Zara,2014,F,DC,13
Amy,2014,F,DC,12
Annabelle,2014,F,DC,12
Eliana,2014,F,DC,12
Gabriella,2014,F,DC,12
Genevieve,2014,F,DC,12
Heaven,2014,F,DC,12
Isabel,2014,F,DC,12
Kennedy,2014,F,DC,12
Logan,2014,F,DC,12
Mackenzie,2014,F,DC,12
Maria,2014,F,DC,12
Molly,2014,F,DC,12
Nylah,2014,F,DC,12
Paige,2014,F,DC,12
Paris,2014,F,DC,12
Riley,2014,F,DC,12
Sarah,2014,F,DC,12
Vivian,2014,F,DC,12
Amirah,2014,F,DC,11
Angie,2014,F,DC,11
Cecilia,2014,F,DC,11
Jordyn,2014,F,DC,11
Kali,2014,F,DC,11
Layla,2014,F,DC,11
Madeline,2014,F,DC,11
Serenity,2014,F,DC,11
Stella,2014,F,DC,11
Adelaide,2014,F,DC,10
Andrea,2014,F,DC,10
Bella,2014,F,DC,10
Brianna,2014,F,DC,10
Eloise,2014,F,DC,10
Jacqueline,2014,F,DC,10
Kayla,2014,F,DC,10
Kylie,2014,F,DC,10
Londyn,2014,F,DC,10
Melissa,2014,F,DC,10
Natalie,2014,F,DC,10
Nicole,2014,F,DC,10
Nyla,2014,F,DC,10
Sophie,2014,F,DC,10
Trinity,2014,F,DC,10
Zuri,2014,F,DC,10
Aliyah,2014,F,DC,9
Amira,2014,F,DC,9
Ana,2014,F,DC,9
Angel,2014,F,DC,9
Diana,2014,F,DC,9
Emely,2014,F,DC,9
Emilia,2014,F,DC,9
Gabriela,2014,F,DC,9
Harmony,2014,F,DC,9
Jennifer,2014,F,DC,9
Kaylee,2014,F,DC,9
Kimberly,2014,F,DC,9
Laila,2014,F,DC,9
Leah,2014,F,DC,9
Leila,2014,F,DC,9
Makayla,2014,F,DC,9
Mckenzie,2014,F,DC,9
Parker,2014,F,DC,9
Quinn,2014,F,DC,9
Reagan,2014,F,DC,9
Alana,2014,F,DC,8
Aurora,2014,F,DC,8
Beatrice,2014,F,DC,8
Brielle,2014,F,DC,8
Cali,2014,F,DC,8
Camille,2014,F,DC,8
Dallas,2014,F,DC,8
Dylan,2014,F,DC,8
Esther,2014,F,DC,8
Fiona,2014,F,DC,8
Helen,2014,F,DC,8
Iris,2014,F,DC,8
Jayla,2014,F,DC,8
Jordan,2014,F,DC,8
June,2014,F,DC,8
Lauren,2014,F,DC,8
Lauryn,2014,F,DC,8
Lena,2014,F,DC,8
Piper,2014,F,DC,8
Ruby,2014,F,DC,8
Scarlett,2014,F,DC,8
Alyssa,2014,F,DC,7
Amen,2014,F,DC,7
Anne,2014,F,DC,7
Annika,2014,F,DC,7
Ariel,2014,F,DC,7
Carolina,2014,F,DC,7
Elise,2014,F,DC,7
Eliza,2014,F,DC,7
Emerson,2014,F,DC,7
Gabrielle,2014,F,DC,7
Georgia,2014,F,DC,7
Giselle,2014,F,DC,7
Jade,2014,F,DC,7
Jessica,2014,F,DC,7
Lila,2014,F,DC,7
Lina,2014,F,DC,7
Lydia,2014,F,DC,7
Maeve,2014,F,DC,7
Malaysia,2014,F,DC,7
Malia,2014,F,DC,7
Mariah,2014,F,DC,7
Mira,2014,F,DC,7
Noa,2014,F,DC,7
Noelle,2014,F,DC,7
Norah,2014,F,DC,7
Rachel,2014,F,DC,7
Rebecca,2014,F,DC,7
Ruth,2014,F,DC,7
Simone,2014,F,DC,7
Treasure,2014,F,DC,7
Valeria,2014,F,DC,7
Valerie,2014,F,DC,7
Violet,2014,F,DC,7
Vivienne,2014,F,DC,7
Addison,2014,F,DC,6
Adriana,2014,F,DC,6
Autumn,2014,F,DC,6
Blake,2014,F,DC,6
Brooke,2014,F,DC,6
Brooklynn,2014,F,DC,6
Catalina,2014,F,DC,6
Celia,2014,F,DC,6
Daisy,2014,F,DC,6
Daphne,2014,F,DC,6
Demi,2014,F,DC,6
Elena,2014,F,DC,6
Elle,2014,F,DC,6
Erin,2014,F,DC,6
Hazel,2014,F,DC,6
Hope,2014,F,DC,6
Isla,2014,F,DC,6
Janelle,2014,F,DC,6
Journee,2014,F,DC,6
Juliana,2014,F,DC,6
Kaitlyn,2014,F,DC,6
Kamiya,2014,F,DC,6
Kennedi,2014,F,DC,6
Kira,2014,F,DC,6
Luna,2014,F,DC,6
Makenzie,2014,F,DC,6
Margot,2014,F,DC,6
Mariam,2014,F,DC,6
Michelle,2014,F,DC,6
Mina,2014,F,DC,6
Natalia,2014,F,DC,6
Olive,2014,F,DC,6
Payton,2014,F,DC,6
Rowan,2014,F,DC,6
Royal,2014,F,DC,6
Ryan,2014,F,DC,6
Sage,2014,F,DC,6
Saron,2014,F,DC,6
Summer,2014,F,DC,6
Sylvia,2014,F,DC,6
Veronica,2014,F,DC,6
Zaniyah,2014,F,DC,6
Adelina,2014,F,DC,5
Ainsley,2014,F,DC,5
Alejandra,2014,F,DC,5
Alessandra,2014,F,DC,5
Alina,2014,F,DC,5
Alison,2014,F,DC,5
Amaya,2014,F,DC,5
Anaya,2014,F,DC,5
Angela,2014,F,DC,5
Aniya,2014,F,DC,5
Aniyah,2014,F,DC,5
Arielle,2014,F,DC,5
Ayla,2014,F,DC,5
Aylin,2014,F,DC,5
Caitlin,2014,F,DC,5
Cameron,2014,F,DC,5
Camilla,2014,F,DC,5
Charlie,2014,F,DC,5
Delaney,2014,F,DC,5
Dorothy,2014,F,DC,5
Ellen,2014,F,DC,5
Ellie,2014,F,DC,5
Elsa,2014,F,DC,5
Evangeline,2014,F,DC,5
Fatima,2014,F,DC,5
Frances,2014,F,DC,5
Francesca,2014,F,DC,5
Hayley,2014,F,DC,5
Heidi,2014,F,DC,5
Irene,2014,F,DC,5
Isabelle,2014,F,DC,5
Jenny,2014,F,DC,5
Joanna,2014,F,DC,5
Journey,2014,F,DC,5
Juliette,2014,F,DC,5
Juniper,2014,F,DC,5
Kathryn,2014,F,DC,5
Katie,2014,F,DC,5
Kelly,2014,F,DC,5
Kyla,2014,F,DC,5
Kylee,2014,F,DC,5
Lacey,2014,F,DC,5
Leslie,2014,F,DC,5
Lia,2014,F,DC,5
Madisyn,2014,F,DC,5
Magnolia,2014,F,DC,5
Melanie,2014,F,DC,5
Monica,2014,F,DC,5
Nia,2014,F,DC,5
Petra,2014,F,DC,5
Phoebe,2014,F,DC,5
Raven,2014,F,DC,5
Rylee,2014,F,DC,5
Saige,2014,F,DC,5
Sara,2014,F,DC,5
Sasha,2014,F,DC,5
Skye,2014,F,DC,5
Teagan,2014,F,DC,5
Tiffany,2014,F,DC,5
Tyler,2014,F,DC,5
Vera,2014,F,DC,5
Virginia,2014,F,DC,5
Willow,2014,F,DC,5
William,2004,M,DC,109
John,2004,M,DC,96
Alexander,2004,M,DC,84
Joshua,2004,M,DC,78
Anthony,2004,M,DC,77
Michael,2004,M,DC,77
Daniel,2004,M,DC,73
Andrew,2004,M,DC,69
Kevin,2004,M,DC,68
David,2004,M,DC,65
Benjamin,2004,M,DC,64
James,2004,M,DC,62
Christopher,2004,M,DC,58
Christian,2004,M,DC,56
Ryan,2004,M,DC,56
Matthew,2004,M,DC,55
Nicholas,2004,M,DC,53
Samuel,2004,M,DC,51
Jacob,2004,M,DC,50
Joseph,2004,M,DC,49
Robert,2004,M,DC,45
Charles,2004,M,DC,42
Noah,2004,M,DC,42
Elijah,2004,M,DC,40
Justin,2004,M,DC,40
Thomas,2004,M,DC,39
Ethan,2004,M,DC,37
Jason,2004,M,DC,37
Eric,2004,M,DC,36
Jeremiah,2004,M,DC,36
Brandon,2004,M,DC,35
Isaiah,2004,M,DC,35
Jonathan,2004,M,DC,35
Brian,2004,M,DC,34
Jordan,2004,M,DC,34
Aidan,2004,M,DC,33
Bryan,2004,M,DC,33
Jack,2004,M,DC,32
Devin,2004,M,DC,31
Henry,2004,M,DC,31
Gabriel,2004,M,DC,30
Tyler,2004,M,DC,29
Zachary,2004,M,DC,29
Marcus,2004,M,DC,28
Antonio,2004,M,DC,27
Carlos,2004,M,DC,27
Jose,2004,M,DC,27
Nathaniel,2004,M,DC,27
Aaron,2004,M,DC,26
Dylan,2004,M,DC,26
Jackson,2004,M,DC,26
Jalen,2004,M,DC,26
Owen,2004,M,DC,26
Jayden,2004,M,DC,25
Sebastian,2004,M,DC,25
Sean,2004,M,DC,24
Xavier,2004,M,DC,24
Maxwell,2004,M,DC,23
Edward,2004,M,DC,22
Jaden,2004,M,DC,22
Malachi,2004,M,DC,22
Adam,2004,M,DC,21
Ian,2004,M,DC,21
Nathan,2004,M,DC,21
Paul,2004,M,DC,21
Andre,2004,M,DC,20
Cristian,2004,M,DC,20
Julian,2004,M,DC,20
Khalil,2004,M,DC,20
Colin,2004,M,DC,19
Juan,2004,M,DC,19
Malik,2004,M,DC,19
Max,2004,M,DC,19
Brendan,2004,M,DC,18
Caleb,2004,M,DC,18
Connor,2004,M,DC,18
Lucas,2004,M,DC,18
Mark,2004,M,DC,18
Timothy,2004,M,DC,18
Aiden,2004,M,DC,17
Luke,2004,M,DC,17
Patrick,2004,M,DC,17
Evan,2004,M,DC,16
Nicolas,2004,M,DC,16
Steven,2004,M,DC,16
Alex,2004,M,DC,15
Angel,2004,M,DC,15
Bryce,2004,M,DC,15
Cameron,2004,M,DC,15
Cole,2004,M,DC,15
Derrick,2004,M,DC,15
Diego,2004,M,DC,15
Emmanuel,2004,M,DC,15
Isaac,2004,M,DC,15
Kyle,2004,M,DC,15
Eli,2004,M,DC,14
Mekhi,2004,M,DC,14
Miles,2004,M,DC,14
Oliver,2004,M,DC,14
Peter,2004,M,DC,14
Theodore,2004,M,DC,14
Adrian,2004,M,DC,13
Calvin,2004,M,DC,13
Gregory,2004,M,DC,13
Leo,2004,M,DC,13
Liam,2004,M,DC,13
Victor,2004,M,DC,13
Alejandro,2004,M,DC,12
Amir,2004,M,DC,12
Andres,2004,M,DC,12
Javier,2004,M,DC,12
Josiah,2004,M,DC,12
Luis,2004,M,DC,12
Marco,2004,M,DC,12
Mohamed,2004,M,DC,12
Omar,2004,M,DC,12
Oscar,2004,M,DC,12
Richard,2004,M,DC,12
Amari,2004,M,DC,11
Chase,2004,M,DC,11
Jake,2004,M,DC,11
Joel,2004,M,DC,11
Jonah,2004,M,DC,11
Kyree,2004,M,DC,11
Myles,2004,M,DC,11
Phillip,2004,M,DC,11
Reginald,2004,M,DC,11
Ronald,2004,M,DC,11
Spencer,2004,M,DC,11
Allen,2004,M,DC,10
Babyboy,2004,M,DC,10
Carter,2004,M,DC,10
Darius,2004,M,DC,10
Jaylen,2004,M,DC,10
Jeffrey,2004,M,DC,10
Kenneth,2004,M,DC,10
Maurice,2004,M,DC,10
Shawn,2004,M,DC,10
Tristan,2004,M,DC,10
Darren,2004,M,DC,9
George,2004,M,DC,9
Jeremy,2004,M,DC,9
Josue,2004,M,DC,9
Keith,2004,M,DC,9
Larry,2004,M,DC,9
Mason,2004,M,DC,9
Muhammad,2004,M,DC,9
Stephen,2004,M,DC,9
Alexis,2004,M,DC,8
Angelo,2004,M,DC,8
Davon,2004,M,DC,8
Delonte,2004,M,DC,8
Demarco,2004,M,DC,8
Dominic,2004,M,DC,8
Franklin,2004,M,DC,8
Gary,2004,M,DC,8
Graham,2004,M,DC,8
Jabari,2004,M,DC,8
Jamari,2004,M,DC,8
Jaquan,2004,M,DC,8
Jorge,2004,M,DC,8
Marquis,2004,M,DC,8
Martin,2004,M,DC,8
Melvin,2004,M,DC,8
Ricardo,2004,M,DC,8
Riley,2004,M,DC,8
Troy,2004,M,DC,8
Ahmad,2004,M,DC,7
Alan,2004,M,DC,7
Andy,2004,M,DC,7
Antoine,2004,M,DC,7
Ari,2004,M,DC,7
Arthur,2004,M,DC,7
Bradley,2004,M,DC,7
Brayan,2004,M,DC,7
Collin,2004,M,DC,7
Declan,2004,M,DC,7
Derek,2004,M,DC,7
Donte,2004,M,DC,7
Edwin,2004,M,DC,7
Erik,2004,M,DC,7
Frederick,2004,M,DC,7
Hayden,2004,M,DC,7
Ivan,2004,M,DC,7
Jamal,2004,M,DC,7
Jamar,2004,M,DC,7
Jimmy,2004,M,DC,7
Kai,2004,M,DC,7
Lorenzo,2004,M,DC,7
Micah,2004,M,DC,7
Miguel,2004,M,DC,7
Quentin,2004,M,DC,7
Sergio,2004,M,DC,7
Seth,2004,M,DC,7
Simon,2004,M,DC,7
Trevor,2004,M,DC,7
Tyrone,2004,M,DC,7
Vincent,2004,M,DC,7
Wesley,2004,M,DC,7
Alessandro,2004,M,DC,6
Blake,2004,M,DC,6
Carl,2004,M,DC,6
Carson,2004,M,DC,6
Cooper,2004,M,DC,6
Cyrus,2004,M,DC,6
Damon,2004,M,DC,6
Darrell,2004,M,DC,6
Deandre,2004,M,DC,6
Devon,2004,M,DC,6
Dion,2004,M,DC,6
Dominick,2004,M,DC,6
Donovan,2004,M,DC,6
Eduardo,2004,M,DC,6
Elias,2004,M,DC,6
Emerson,2004,M,DC,6
Erick,2004,M,DC,6
Finn,2004,M,DC,6
Francisco,2004,M,DC,6
Griffin,2004,M,DC,6
Ibrahim,2004,M,DC,6
Jared,2004,M,DC,6
Jefferson,2004,M,DC,6
Jermaine,2004,M,DC,6
Johnathan,2004,M,DC,6
Kelvin,2004,M,DC,6
Logan,2004,M,DC,6
Luca,2004,M,DC,6
Marc,2004,M,DC,6
Marvin,2004,M,DC,6
Philip,2004,M,DC,6
Preston,2004,M,DC,6
Raymond,2004,M,DC,6
Terrell,2004,M,DC,6
Tony,2004,M,DC,6
Amar,2004,M,DC,5
Austin,2004,M,DC,5
Axel,2004,M,DC,5
Ben,2004,M,DC,5
Bernard,2004,M,DC,5
Brady,2004,M,DC,5
Corey,2004,M,DC,5
Curtis,2004,M,DC,5
Damari,2004,M,DC,5
Damien,2004,M,DC,5
Darnell,2004,M,DC,5
Demetrius,2004,M,DC,5
Dennis,2004,M,DC,5
Dwayne,2004,M,DC,5
Emanuel,2004,M,DC,5
Ezekiel,2004,M,DC,5
Ezra,2004,M,DC,5
Fernando,2004,M,DC,5
Francis,2004,M,DC,5
Grant,2004,M,DC,5
Gustavo,2004,M,DC,5
Harrison,2004,M,DC,5
Ignacio,2004,M,DC,5
Jaylin,2004,M,DC,5
Jesus,2004,M,DC,5
Johnny,2004,M,DC,5
Kamari,2004,M,DC,5
Kameron,2004,M,DC,5
Karim,2004,M,DC,5
Keonte,2004,M,DC,5
Leonardo,2004,M,DC,5
Louis,2004,M,DC,5
Manuel,2004,M,DC,5
Marlon,2004,M,DC,5
Maximilian,2004,M,DC,5
Mike,2004,M,DC,5
Nasir,2004,M,DC,5
Nelson,2004,M,DC,5
Parker,2004,M,DC,5
Quinn,2004,M,DC,5
Santiago,2004,M,DC,5
Stephon,2004,M,DC,5
Tobias,2004,M,DC,5
Tyree,2004,M,DC,5
Tyrell,2004,M,DC,5
Zion,2004,M,DC,5
William,2005,M,DC,111
John,2005,M,DC,97
James,2005,M,DC,81
Michael,2005,M,DC,80
Alexander,2005,M,DC,78
Kevin,2005,M,DC,74
Daniel,2005,M,DC,72
Anthony,2005,M,DC,63
Charles,2005,M,DC,61
Christopher,2005,M,DC,60
Joshua,2005,M,DC,59
Benjamin,2005,M,DC,56
Henry,2005,M,DC,56
David,2005,M,DC,55
Matthew,2005,M,DC,54
Joseph,2005,M,DC,51
Samuel,2005,M,DC,51
Andrew,2005,M,DC,50
Ethan,2005,M,DC,46
Nicholas,2005,M,DC,44
Brandon,2005,M,DC,43
Christian,2005,M,DC,43
Jacob,2005,M,DC,43
Bryan,2005,M,DC,42
Elijah,2005,M,DC,42
Thomas,2005,M,DC,42
Jordan,2005,M,DC,38
Isaiah,2005,M,DC,37
Jackson,2005,M,DC,37
Jason,2005,M,DC,36
Jonathan,2005,M,DC,36
Noah,2005,M,DC,36
Brian,2005,M,DC,35
Robert,2005,M,DC,35
Jack,2005,M,DC,34
Ryan,2005,M,DC,33
Zachary,2005,M,DC,33
Aaron,2005,M,DC,32
Jeremiah,2005,M,DC,32
Antonio,2005,M,DC,31
Gabriel,2005,M,DC,31
Luke,2005,M,DC,29
Sean,2005,M,DC,29
Tyler,2005,M,DC,29
Adam,2005,M,DC,27
Lucas,2005,M,DC,26
Aidan,2005,M,DC,25
Evan,2005,M,DC,25
Ian,2005,M,DC,25
Juan,2005,M,DC,25
Malik,2005,M,DC,24
Owen,2005,M,DC,24
Eric,2005,M,DC,23
Justin,2005,M,DC,23
Nathaniel,2005,M,DC,23
Malachi,2005,M,DC,22
Nathan,2005,M,DC,22
Marcus,2005,M,DC,21
Max,2005,M,DC,21
Patrick,2005,M,DC,21
Dylan,2005,M,DC,20
Jayden,2005,M,DC,20
Diego,2005,M,DC,19
Paul,2005,M,DC,19
Theodore,2005,M,DC,19
Devin,2005,M,DC,18
Jose,2005,M,DC,18
Richard,2005,M,DC,18
Sebastian,2005,M,DC,18
Victor,2005,M,DC,18
Andre,2005,M,DC,17
Angel,2005,M,DC,17
Cameron,2005,M,DC,17
Edward,2005,M,DC,17
Jalen,2005,M,DC,17
Julian,2005,M,DC,17
Kyle,2005,M,DC,17
Liam,2005,M,DC,17
Carlos,2005,M,DC,16
Jeffrey,2005,M,DC,16
Caleb,2005,M,DC,15
Damari,2005,M,DC,15
Darius,2005,M,DC,15
Edwin,2005,M,DC,15
Jaden,2005,M,DC,15
Jeremy,2005,M,DC,15
Khalil,2005,M,DC,15
Luis,2005,M,DC,15
Nicolas,2005,M,DC,15
Oliver,2005,M,DC,15
Alex,2005,M,DC,14
Cristian,2005,M,DC,14
Davon,2005,M,DC,14
Franklin,2005,M,DC,14
George,2005,M,DC,14
Gregory,2005,M,DC,14
Isaac,2005,M,DC,14
Jaylen,2005,M,DC,14
Jonah,2005,M,DC,14
Kenneth,2005,M,DC,14
Lorenzo,2005,M,DC,14
Miguel,2005,M,DC,14
Oscar,2005,M,DC,14
Timothy,2005,M,DC,14
Griffin,2005,M,DC,13
Ivan,2005,M,DC,13
Kelvin,2005,M,DC,13
Logan,2005,M,DC,13
Maxwell,2005,M,DC,13
Omar,2005,M,DC,13
Xavier,2005,M,DC,13
Connor,2005,M,DC,12
Gavin,2005,M,DC,12
Mekhi,2005,M,DC,12
Myles,2005,M,DC,12
Steven,2005,M,DC,12
Andy,2005,M,DC,11
Cole,2005,M,DC,11
Colin,2005,M,DC,11
Dominic,2005,M,DC,11
Donovan,2005,M,DC,11
Elias,2005,M,DC,11
Keith,2005,M,DC,11
Luca,2005,M,DC,11
Mark,2005,M,DC,11
Micah,2005,M,DC,11
Peter,2005,M,DC,11
Stephen,2005,M,DC,11
Aiden,2005,M,DC,10
Amari,2005,M,DC,10
Calvin,2005,M,DC,10
Deandre,2005,M,DC,10
Frederick,2005,M,DC,10
Giovanni,2005,M,DC,10
Harrison,2005,M,DC,10
Jake,2005,M,DC,10
Jamari,2005,M,DC,10
Jefferson,2005,M,DC,10
Jerome,2005,M,DC,10
Jesse,2005,M,DC,10
Josiah,2005,M,DC,10
Kai,2005,M,DC,10
Leo,2005,M,DC,10
Mason,2005,M,DC,10
Miles,2005,M,DC,10
Ricardo,2005,M,DC,10
Alexis,2005,M,DC,9
Amir,2005,M,DC,9
Antoine,2005,M,DC,9
Chase,2005,M,DC,9
Derrick,2005,M,DC,9
Emmanuel,2005,M,DC,9
Lawrence,2005,M,DC,9
Marquis,2005,M,DC,9
August,2005,M,DC,8
Bryce,2005,M,DC,8
Carter,2005,M,DC,8
Dennis,2005,M,DC,8
Erick,2005,M,DC,8
Malcolm,2005,M,DC,8
Manuel,2005,M,DC,8
Mario,2005,M,DC,8
Vincent,2005,M,DC,8
Zion,2005,M,DC,8
Allen,2005,M,DC,7
Babyboy,2005,M,DC,7
Cesar,2005,M,DC,7
Desmond,2005,M,DC,7
Eli,2005,M,DC,7
Graham,2005,M,DC,7
Hector,2005,M,DC,7
Jesus,2005,M,DC,7
Johnathan,2005,M,DC,7
Josue,2005,M,DC,7
Marco,2005,M,DC,7
Martin,2005,M,DC,7
Melvin,2005,M,DC,7
Nasir,2005,M,DC,7
Reginald,2005,M,DC,7
Shane,2005,M,DC,7
Terrell,2005,M,DC,7
Trevon,2005,M,DC,7
Trevor,2005,M,DC,7
Wesley,2005,M,DC,7
Adrian,2005,M,DC,6
Ahmed,2005,M,DC,6
Brady,2005,M,DC,6
Corey,2005,M,DC,6
Damien,2005,M,DC,6
Dante,2005,M,DC,6
Dean,2005,M,DC,6
Delonte,2005,M,DC,6
Devon,2005,M,DC,6
Eduardo,2005,M,DC,6
Erik,2005,M,DC,6
Finn,2005,M,DC,6
Jabari,2005,M,DC,6
Jamar,2005,M,DC,6
Jared,2005,M,DC,6
Javier,2005,M,DC,6
Jermaine,2005,M,DC,6
Joel,2005,M,DC,6
Johnny,2005,M,DC,6
Jorge,2005,M,DC,6
Leon,2005,M,DC,6
Marquise,2005,M,DC,6
Marvin,2005,M,DC,6
Mateo,2005,M,DC,6
Micheal,2005,M,DC,6
Nelson,2005,M,DC,6
Riley,2005,M,DC,6
Shaun,2005,M,DC,6
Solomon,2005,M,DC,6
Tristan,2005,M,DC,6
Walter,2005,M,DC,6
Abraham,2005,M,DC,5
Ahmad,2005,M,DC,5
Alan,2005,M,DC,5
Alec,2005,M,DC,5
Andres,2005,M,DC,5
Anton,2005,M,DC,5
Avery,2005,M,DC,5
Brendan,2005,M,DC,5
Cayden,2005,M,DC,5
Cyrus,2005,M,DC,5
Demetrius,2005,M,DC,5
Derek,2005,M,DC,5
Donald,2005,M,DC,5
Duane,2005,M,DC,5
Fernando,2005,M,DC,5
Garrett,2005,M,DC,5
Hayden,2005,M,DC,5
Javon,2005,M,DC,5
Jimmy,2005,M,DC,5
Julio,2005,M,DC,5
Kamari,2005,M,DC,5
Kyree,2005,M,DC,5
Maximilian,2005,M,DC,5
Mitchell,2005,M,DC,5
Noel,2005,M,DC,5
Omari,2005,M,DC,5
Omarion,2005,M,DC,5
Parker,2005,M,DC,5
Roberto,2005,M,DC,5
Ronald,2005,M,DC,5
Ronan,2005,M,DC,5
Ruben,2005,M,DC,5
Santana,2005,M,DC,5
Santiago,2005,M,DC,5
Shawn,2005,M,DC,5
Simon,2005,M,DC,5
Spencer,2005,M,DC,5
Taylor,2005,M,DC,5
Tyrell,2005,M,DC,5
Wade,2005,M,DC,5
Wyatt,2005,M,DC,5
William,2006,M,DC,109
Michael,2006,M,DC,89
Christopher,2006,M,DC,79
Anthony,2006,M,DC,71
Alexander,2006,M,DC,70
Daniel,2006,M,DC,70
John,2006,M,DC,69
Kevin,2006,M,DC,68
James,2006,M,DC,67
Joshua,2006,M,DC,66
Samuel,2006,M,DC,64
David,2006,M,DC,62
Jonathan,2006,M,DC,59
Nicholas,2006,M,DC,53
Jason,2006,M,DC,50
Matthew,2006,M,DC,50
Thomas,2006,M,DC,48
Bryan,2006,M,DC,47
Benjamin,2006,M,DC,46
Joseph,2006,M,DC,46
Andrew,2006,M,DC,45
Ryan,2006,M,DC,43
Charles,2006,M,DC,42
Henry,2006,M,DC,41
Noah,2006,M,DC,39
Christian,2006,M,DC,37
Isaiah,2006,M,DC,37
Elijah,2006,M,DC,36
Justin,2006,M,DC,36
Xavier,2006,M,DC,36
Gabriel,2006,M,DC,33
Jacob,2006,M,DC,33
Lucas,2006,M,DC,32
Carlos,2006,M,DC,31
Jeremiah,2006,M,DC,31
Robert,2006,M,DC,31
Zachary,2006,M,DC,31
Jack,2006,M,DC,30
Jordan,2006,M,DC,30
Jose,2006,M,DC,30
Antonio,2006,M,DC,29
Brian,2006,M,DC,29
Ethan,2006,M,DC,29
Malachi,2006,M,DC,29
Nathan,2006,M,DC,29
Caleb,2006,M,DC,27
Jackson,2006,M,DC,27
Luis,2006,M,DC,27
Aaron,2006,M,DC,26
Aidan,2006,M,DC,26
Luke,2006,M,DC,26
Owen,2006,M,DC,25
Sean,2006,M,DC,25
Sebastian,2006,M,DC,25
Tyler,2006,M,DC,25
Alex,2006,M,DC,24
Peter,2006,M,DC,24
Andre,2006,M,DC,23
Diego,2006,M,DC,23
Jayden,2006,M,DC,23
Julian,2006,M,DC,23
Dylan,2006,M,DC,22
Edwin,2006,M,DC,22
Marcus,2006,M,DC,22
Timothy,2006,M,DC,22
Brandon,2006,M,DC,21
Cameron,2006,M,DC,21
Connor,2006,M,DC,21
Evan,2006,M,DC,21
Ian,2006,M,DC,21
Richard,2006,M,DC,21
Josiah,2006,M,DC,20
Nathaniel,2006,M,DC,20
Angel,2006,M,DC,19
Eric,2006,M,DC,19
Logan,2006,M,DC,19
Devin,2006,M,DC,18
Juan,2006,M,DC,18
Patrick,2006,M,DC,18
Steven,2006,M,DC,18
Adam,2006,M,DC,17
Adrian,2006,M,DC,17
Carter,2006,M,DC,17
Chase,2006,M,DC,17
Isaac,2006,M,DC,17
Liam,2006,M,DC,17
Maxwell,2006,M,DC,17
Tristan,2006,M,DC,17
Cristian,2006,M,DC,16
Dominic,2006,M,DC,16
Jaylen,2006,M,DC,16
Kenneth,2006,M,DC,16
Franklin,2006,M,DC,15
George,2006,M,DC,15
Jalen,2006,M,DC,15
Khalil,2006,M,DC,15
Max,2006,M,DC,15
Micah,2006,M,DC,15
Emmanuel,2006,M,DC,14
Jefferson,2006,M,DC,14
Jeffrey,2006,M,DC,14
Leo,2006,M,DC,14
Malik,2006,M,DC,14
Quinn,2006,M,DC,14
Victor,2006,M,DC,14
Alexis,2006,M,DC,13
Amir,2006,M,DC,13
Gregory,2006,M,DC,13
Jonah,2006,M,DC,13
Maurice,2006,M,DC,13
Paul,2006,M,DC,13
Zion,2006,M,DC,13
Brendan,2006,M,DC,12
Erick,2006,M,DC,12
Jaden,2006,M,DC,12
Joel,2006,M,DC,12
Kaleb,2006,M,DC,12
Nelson,2006,M,DC,12
Oliver,2006,M,DC,12
Raymond,2006,M,DC,12
Bryce,2006,M,DC,11
Cesar,2006,M,DC,11
Colin,2006,M,DC,11
Donnell,2006,M,DC,11
Edgar,2006,M,DC,11
Josue,2006,M,DC,11
Kyle,2006,M,DC,11
Mekhi,2006,M,DC,11
Nicolas,2006,M,DC,11
Stephen,2006,M,DC,11
Theodore,2006,M,DC,11
Andy,2006,M,DC,10
Cole,2006,M,DC,10
Edward,2006,M,DC,10
Finn,2006,M,DC,10
Jabari,2006,M,DC,10
Jamari,2006,M,DC,10
Kyree,2006,M,DC,10
Marvin,2006,M,DC,10
Miles,2006,M,DC,10
Oscar,2006,M,DC,10
Ricardo,2006,M,DC,10
Tony,2006,M,DC,10
Aiden,2006,M,DC,9
Alan,2006,M,DC,9
Austin,2006,M,DC,9
Elias,2006,M,DC,9
Harrison,2006,M,DC,9
Ivan,2006,M,DC,9
Jake,2006,M,DC,9
Jeremy,2006,M,DC,9
Mario,2006,M,DC,9
Mark,2006,M,DC,9
Mason,2006,M,DC,9
Miguel,2006,M,DC,9
Omar,2006,M,DC,9
Seth,2006,M,DC,9
Alejandro,2006,M,DC,8
Amari,2006,M,DC,8
Calvin,2006,M,DC,8
Darius,2006,M,DC,8
Declan,2006,M,DC,8
Devon,2006,M,DC,8
Elmer,2006,M,DC,8
Erik,2006,M,DC,8
Francisco,2006,M,DC,8
Garrett,2006,M,DC,8
Kaden,2006,M,DC,8
Kai,2006,M,DC,8
Lawrence,2006,M,DC,8
Leonardo,2006,M,DC,8
Levi,2006,M,DC,8
Martin,2006,M,DC,8
Melvin,2006,M,DC,8
Nasir,2006,M,DC,8
Philip,2006,M,DC,8
Ronald,2006,M,DC,8
Tyrone,2006,M,DC,8
